alf,﻿alf
distrustful,dis trust ful
disunion,dis un ion
disunite,dis un ite
disunited,dis un ite
disunity,dis un ity
divergence,di verge ance
divergent,di verge ant
divestiture,di vest ure
digression,di gress ion
digressions,di gress ion
disabilities,dis able ity
disability,dis able ity
disagreements,dis agree ment
disaffiliation,dis affiliate ion
disagreeable,dis agree able
disagreement,dis agree ment
disappearance,dis appear ance
disappointment,dis appoint ment
disappointments,dis appoint ment
disapproval,dis approve al
disapprovingly,dis approve ly
disarmament,dis arm ment
disarrangement,dis arrange ment
disbarment,dis bar ment
disbeliever,dis believe er
disbursement,dis burse ment
disbursements,dis burse ment
disclaimer,dis claim er
disclosure,dis close ure
disclosures,dis close ure
disconcertingly,dis concert ly
disconnection,dis connect ion
discontentment,dis content ment
discontinuance,dis continue ance
discontinuity,dis continue ity
discontinuous,dis continue ious
discordant,dis cord ant
discouragement,dis courage ment
discreditable,dis credit able
discriminate,dis crimin ate
discriminating,dis crimin ate
disenchantment,dis enchant ment
disengagement,dis engage ment
disestablishment,dis establish ment
disfigurement,dis figure ment
disgraceful,dis grace ful
disharmony,dis harmon y
dishearten,dis heart en
disheartened,dis heart en
disheartening,dis heart en
dishonesty,dis honest y
disillusion,dis illus ion
disillusioned,dis illus ion
disillusioning,dis illus ion
disjoint,dis join t
disintegrate,dis integer ate
disintegrating,dis integer ate
disjointed,dis join t
disjunction,dis junct ion
disjunctive,dis junct ive
dislocate,dis loc ate
dislocated,dis loc ate
description,de script ion
descriptions,de script ion
descriptive,de script ive
desecration,de secrate ion
desensitize,de sense itize
desensitized,de sense itize
despoilers,de spoil er
destitution,de stitute ion
destruction,de struct ion
destructive,de struct ive
detention,de tent ion
dethronement,de throne ment
devaluate,de value ate
devitalize,de vital ize
devolution,de volve ion
diachronic,dia chrono ic
diagnosable,dia gnose able
diagnosis,dia gnose sis
diagnostic,dia gnose ic
diagonal,dia gon al
diagonals,dia gon al
dialectal,dia lect al
dialectic,dia lect ic
dialectics,dia lect ics
diametric,dia meter ic
diatomic,di atom ic
diffraction,di fract ion
diffusely,di fuse ly
diffusers,di fuse er
diffusion,di fuse ion
deflation,de flate ion
deflection,de flect ion
defocusing,de foc us
deformation,de form ion
deformities,de form ity
deformity,de form ity
defroster,de frost er
degenerate,de gener ate
degenerated,de gener ate
dehumanize,de human ize
dehumidified,de humid ify
dehydrate,de hydro ate
dehydrated,de hydro ate
dejectedly,de ject ly
dejection,de ject ion
delineaments,de line ment
delineate,de line ate
delineated,de line ate
delineating,de line ate
demagnetize,de magnet ize
demander,de mand er
demarcate,de mark ate
demarcated,de mark ate
demilitarize,de militar ize
demobilize,de mobile ize
demystify,de myst ify
demonstrable,de monster able
demonstrate,de monster ate
demonstrated,de monster ate
demonstrates,de monster ate
demonstrating,de monster ate
demoralize,de moral ize
demoralized,de moral ize
demoralizes,de moral ize
demoralizing,de moral ize
demotion,de mot ion
denominate,de nomin ate
denominated,de nomin ate
denotation,de note ion
deodorant,de odor ant
deodorize,de odor ize
dependable,de pend able
dependant,de pend ant
dependence,de pend ance
dependent,de pend ant
dependents,de pend ant
depiction,de picto ion
deplorable,de plore able
depopulate,de popul ate
deportation,de port ion
deportee,de port ee
deportees,de port ee
deportment,de port ment
depreciate,de preci ate
depressants,de press ant
depressingly,de press ly
depression,de press ion
depressions,de press ion
depressive,de press ive
depressors,de press or
derailment,de rail ment
derogate,de rog ate
desalinate,de saline ate
desalinize,de saline ize
debarkation,de bark ion
debasement,de base ment
decanter,de cant er
decapitate,de capit ate
decelerate,de celer ate
deception,de cept ion
deceptive,de cept ive
decertify,de cert ify
declamation,de claim ion
declamatory,de claim ory
declassify,de class ify
declination,de cline ion
declinations,de cline ion
decolonize,de colon ize
decongestant,de congest ant
decontamination,de contaminate ion
deducible,de duct able
deductible,de duct able
deductibles,de duct able
deduction,de duct ion
deductions,de duct ion
deductive,de duct ive
defacement,de face ment
defamation,de fame ion
defection,de fect ion
defective,de fect ive
defector,de fect or
coworkers,co work er
convergence,co verge ance
convergent,co verge ant
conversely,co verse ly
conversion,co verse ion
conversions,co verse ion
converter,co vert er
convertible,co vert able
convolution,co volve ion
cooperate,co oper ate
cooperated,co oper ate
cooperates,co oper ate
cooperating,co oper ate
coordinated,co ordin ate
coordinates,co ordin ate
coordinate,co ordin ate
coordinating,co ordin ate
correlation,co relate ion
correlations,co relate ion
correlative,co relate ive
corrupter,co rupt er
corruptible,co rupt able
corruption,co rupt ion
cotangent,co tang ant
congregate,co greg ate
congregated,co greg ate
conjoint,co join t
conjugal,co jug al
conjugate,co jug ate
conjugated,co jug ate
conjugates,co jug ate
conjugating,co jug ate
conjunction,co junct ion
conjunctions,co junct ion
conjunctive,co junct ive
conjuncture,co junct ure
consanguinity,co sanguine ity
conscription,co script ion
consecration,co secrate ion
conservation,co serve ion
conservatives,co serve ive
conservatism,co serve ism
conservative,co serve ive
conservatory,co serve ory
consistence,co sist ance
consistency,co sist ancy
consistent,co sist ant
consolidate,co solid ate
consolidated,co solid ate
consolidating,co solid ate
consonance,co sono ance
consonant,co sono ant
consonants,co sono ant
constituencies,co stitute ancy
constituency,co stitute ancy
constituent,co stitute ant
constituents,co stitute ant
constitutions,co stitute ion
constitution,co stitute ion
constraint,co strain t
constriction,co strict ion
constrictions,co strict ion
constrictor,co strict or
constrictors,co strict or
construction,co struct ion
container,co tain er
containers,co tain er
constructions,co struct ion
constructive,co struct ive
constructor,co struct or
consumer,co sume er
consumers,co sume er
consumer's,co sume er
consumption,co sume ion
consumptive,co sume ive
containment,co tain ment
contemporaries,co tempor ory
contemporary,co tempor ory
contestant,co test ant
contestants,co test ant
contortion,co tort ion
contribution,co tribute ion
contributions,co tribute ion
contributor,co tribute or
contributors,co tribute or
complementary,co plement ory
complexities,co plex ity
complexity,co plex ity
compliant,co ply ant
composer,co pose er
composers,co pose er
composite,co pose ite
composites,co pose ite
composure,co pose ure
comprehensible,co prehend able
comprehension,co prehend ion
comprehensive,co prehend ive
compression,co press ion
compressive,co press ive
compressor,co press or
compulsion,co pulse ion
compulsions,co pulse ion
compulsive,co pulse ive
compulsory,co pulse ory
conceivable,co ceive able
concentrate,co center ate
concentrated,co center ate
concentrates,co center ate
concentric,co center ic
concentrating,co center ate
conception,co cept ion
conceptions,co cept ion
conceptual,co cept al
concession,co cess ion
concessions,co cess ion
conclusion,co clude ion
conclusions,co clude ion
conclusive,co clude ive
concordance,co cord ance
concordant,co cord ant
conductive,co duct ive
condominium,co domin ium
conducive,co duct ive
conductance,co duct ance
conduction,co duct ion
conductor,co duct or
conductors,co duct or
conductor's,co duct or
confabulate,co fable ate
confabulated,co fable ate
confection,co fect ion
confederacy,co feder acy
confederate,co feder ate
confederates,co feder ate
configuration,co figure ion
configurations,co figure ion
confinement,co fine ment
confinements,co fine ment
confirmation,co firm ion
confluence,co flu ance
confluent,co flue ant
conformance,co form ance
conformation,co form ion
conformations,co form ion
conformist,co form ist
conformists,co form ist
conformity,co form ity
confrontation,co front ion
confrontations,co front ion
congeniality,co genial ity
congenital,co genit al
conglomerate,co glomer ate
coequal,co equi al
coexistence,co exist ance
coexistent,co exist ant
cofactors,co fact or
cohabitation,co habit ion
coherence,co here ance
coherent,co here ant
cohesion,co here ion
coincidence,co incide ance
coincidences,co incide ance
coincident,co incide ant
collaborate,co labor ate
collaborated,co labor ate
colloquial,co loqu al
colloquium,co loqu ium
colloquy,co loqu y
commemorates,co memor ate
commemorate,co memor ate
commemorated,co memor ate
commemorating,co memor ate
commensurate,co mensur ate
commissary,co miss ory
commission,co miss ion
commissioned,co miss ion
commissions,co miss ion
commission's,co miss ion
committee,co mitt ee
committees,co mitt ee
committee's,co mitt ee
commuter,co mute er
compatriot,co pater ot
compatriots,co pater ot
coaxial,co axe al
coeditors,co edit or
coeducation,co educate ion
circumcision,circum cise ion
circumnavigate,circum navy ate
circumpolar,circum pole ar
circumscriptions,circum script ion
circumspection,circum spect ion
circumvention,circum vent ion
circumscription,circum script ion
circumspectly,circum spect ly
circumstantial,circum stance al
centenary,centi ann ory
centennial,centi ann al
bystander,by stand er
biweekly,bi week ly
beguilement,be guile ment
belatedly,be late ly
besiegers,be siege er
betrothal,be troth al
bewilderedly,be wilder ly
bewilderingly,be wilder ly
bewilderment,be wilder ment
bicameral,bi camera al
bicarbonate,bi carbon ate
bicyclist,bi cycle ist
biennial,bi ann al
bifocal,bi foc al
bifocals,bi foc al
bigamist,bi gam ist
bigamy,bi gam y
bilabial,bi labio al
bilinear,bi line ar
bilingual,bi lingu al
bimonthly,bi month ly
bimetallic,bi metal ic
bimolecular,bi molecule ar
binomial,bi nom al
biracial,bi race al
bipartisan,bi part ian
bisexual,bi sex al
bedazzlement,be dazzle ment
autocratic,auto crat ic
autoloader,auto load er
automotive,auto mot ive
autonomic,auto nomin ic
autonomous,auto nomin ious
autonomy,auto nomin y
available,a vail able
awaken,a wake en
awakened,a wake en
awakening,a wake en
awakens,a wake en
backpedal,back podo al
ascertainable,a certain able
ascription,a script ion
asexual,a sex al
asocial,a socio al
aspirate,a spir ate
assemblage,a semble age
assemblages,a semble age
assemblies,a semble y
assembly,a semble y
assimilate,a simil ate
assimilated,a simil ate
associate,a socio ate
associated,a socio ate
associates,a socio ate
associating,a socio ate
assortment,a sort ment
assurance,a sure ance
assurances,a sure ance
assuredly,a sure ly
astringent,a string ant
atheism,a theo ism
atheist,a theo ist
atheists,a theo ist
atonal,a tone al
attenuate,a tenu ate
attributable,a tribute able
attribution,a tribute ion
apathetic,a patho ic
apathy,a patho y
appendage,a pend age
appendages,a pend age
appendix,a pend ix
appendixes,a pend ix
apportionment,a portion ment
apportionments,a portion ment
appreciable,a preci able
appreciate,a preci ate
appreciated,a preci ate
appreciates,a preci ate
appreciating,a preci ate
apprehension,a prehend ion
apprehensions,a prehend ion
apprehensive,a prehend ive
approbation,a prob ion
appropriate,a propri ate
appropriated,a propri ate
appropriates,a propri ate
